depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
20,0,22,7,0de0ca44a02f67714186593cf347441fc06ba9583ea1d1e72547aaa54367d6e3,485.01937154109277,264.27533670834134
20,0,31,8,d0ebf1cd59d33a5bde630c694262f3a28e927a466f830297917dcb3e7cc8b866,218.22398064310352,182.37038564682007
20,0,44,10,441e4e5a03aded4cddf9029cdf8a2bf1fa6c005cc23732e3e25abede72cb392c,98.22286081810792,126.76090841293335
20,0,59,12,b9fc51bb59ce46b72ca825607c7c36242d1ebb90fec85758ec6dfff452a1d4e4,81.37748948105921,94.32373907168706
20,0,118,27,b910582886b9bf5c2183dfac31f7abe4dcf3ca407e2e322204e53185e193a351,63.335609291587026,51.45227774425789
20,0,516,123,ad6cb636310ff8431c8e3ab78ed76f0a5f944f8bb68da39988084128c7f10339,60.12217205135773,54.2129261072089
20,0,840,161,194fbb6a3b469a9c7d41a089428f47096b5c0a06c814370c0b67f7fc484a1af5,58.873367296345535,60.2515126432969
20,0,1756,352,e79153c0ceb063d902c0bf2107c504c1c073d62ce806c63fbe485983351c8a63,57.088291308811556,58.02569858734073
20,0,2542,487,c7c8df7d079778917aa131e6de45b679208fc8a8c84996b921a1d512bc30b2a7,54.58859939792504,55.77533586306433
20,0,5000,487,c7c8df7d079778917aa131e6de45b679208fc8a8c84996b921a1d512bc30b2a7,54.58859939792504,55.77533586306433
20,1,1,1,ddcd24659e693b2cd6599d452a2a88b8d215210c09d1ed2a0e123b0733ca855e,492.10455601265033,719.62255859375
20,1,7,3,43d64ae149c96f6c1296006fbfec9c8e277026e202af764b47ed201aa275ba09,132.57944203354418,36.358911673227944
20,1,15,5,f4f7b9074b83ef25705d7d7e5df93cfe44053933f7b417e3354305a50876102e,93.82974347360432,23.62636501789093
20,1,67,14,4f144e90a05f3ee602f3cb3f278bd97477a1eb9f0053213082aaf7c0df140a3f,74.05167233323057,55.130779900721144
20,1,102,21,3aad62b918c608437688534e26d9b318ecbeb244cae04b0edd0b5c3add6c28b1,57.86745154789339,67.16976334793227
20,1,217,41,9e9a9c91ea4bdd60ba8bd55974d798d077ba6397d3e8b0d1bed75dc0bce934e0,59.56862103988727,50.08462213197859
