depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
30,0,259,41,90932d29d1d391d7cd0ad81f4692b7dfa8745662ceb341b650aa1810c8fde3ca,31.320456434249877,30.136247146420363
30,0,305,43,efa2ed9135968bf1785b49bc497234776d7fea70a000faa48b5b39c55fd1dadf,19.498169199466705,19.473783914432968
30,0,353,45,eddea7929bdf4d53dc3f4458efdb8679d7c86747ecf7b1a57c390242f0c72941,12.549500564455986,13.142658710479736
30,0,454,59,00605606e51d903c1b3f52197064e5fe354940084847b24112f7fb97336f9722,9.455176362156868,8.355074462244065
30,0,716,127,ba4508da41b97ba04f94798e508126eea4764793b93b58f0106bc5d6c55a3987,2.62651836681366,2.4920994174762034
30,0,1344,294,16cb9606c7ea64217ed67bd10f6f889fa442a97f658f04f77ec0664fc1bcdd79,2.3797974063158036,2.2859805595307123
30,0,1398,294,16cb9606c7ea64217ed67bd10f6f889fa442a97f658f04f77ec0664fc1bcdd79,2.3797974063158036,2.2859805595307123
30,1,1,1,c1c4cb2ae8f315c68eeec3d3da41d25852a39909ea045904f8f68d6b088854d0,81.32939699554443,61.596092224121094
30,1,7,3,773dadf0307bd296ae64868118ad8113a39c804c06da6c126d4fb0cfea3184b1,70.95502985954285,61.2343495686849
30,1,21,7,33f483050fb6a0f80de1ffd1f3384aafbbb1b79bcf54867645e0eae4e49e6d12,74.02390954208374,61.754434313092915
30,1,52,12,fa373cb97fff934e53e76adcec2f6e10ddf19faf7a323775059dcced0c9adc28,32.162721955299375,27.045512040456135
30,1,81,18,60f7f3118e24e66010599d7f9be43d18c770d8c44c3f4a1b0c481524703e8085,27.581894676208496,16.540154218673706
30,1,104,20,6552c39e9513e608ee49511d0fe2c636ca9cd6fb470784019ac0f733ef2c5c2f,26.258189457893373,15.238729023933411
30,1,126,21,7d655bdd74e6704624918a6990cb80e6a58cb057686e2d4a5520093115d7f51e,23.58453604698181,12.336764937355404
30,1,161,26,60f6abacfc98d2ee829ce37da2ead860db81c847704ababdb0988f0fc622dab7,21.609107043504714,7.765685081481934
30,1,208,33,68a44f7d5b051ea92deef4793d6af42e5f90627affe43eca0ca78598e27f0550,12.799294954299926,3.059407035509745
30,1,339,65,9a4c4a5114bc5d1d8fd1b56844d3d60a1499a3bde9a5deea8507cd3ac3fe3d6a,4.272592372775078,2.4237928995719322
