depth,smac_seed,proposal_trial,model_training_rows,fit_serial,configuration_fingerprint,expected_improvement,predicted_full_training_par10,prediction_variance,prediction_standard_deviation,actual_full_training_par10,signed_error,absolute_error,standardized_error,average_actual_tree_depth
10,0,1052,1039,33,b46eb34fae83d9a59e47ffe591b35b03cebff90ef2d908918d22a44509e89dfd,0.11820321508749343,33.31743237509917,224.2754042173908,14.975827329980497,28.988603013038635,-4.328829362060539,4.328829362060539,-0.28905443864156627,10.0
10,0,1054,1039,33,7d170280512687426f4c075fd5f9907f6f4b7defac57d1e294c7301af457ab80,0.10569768541534019,27.271261959736297,148.8791565058408,12.201604669298247,21.64241916704178,-5.628842792694517,5.628842792694517,-0.4613198792498044,10.0
10,0,1056,1055,34,3ca61e2f81654ceb97577f8ffb2becdac5b501c3786cae4ff0ccfd126175a2ec,0.31851091420774336,42.726677409747936,489.85263696948,22.132614779313357,61.615545345306394,18.88886793555846,18.88886793555846,0.8534404146957492,10.0
10,0,1058,1055,34,30c3efbc4f40fc5923e3583dc7e515d07be0fac927bb5f1ba6f96f4d5d7d7ef5,0.18187882713964176,21.9675006952968,119.53524182205632,10.933217359133419,29.96665365791321,7.99915296261641,7.99915296261641,0.7316376049117927,10.0
10,0,1060,1055,34,feecd8ccc25014e5f211d9b7947dee68c072201b95e76e8b5051045c2569d610,0.14248257968933586,23.128921483548922,120.48535286574514,10.976582021091318,22.54981142759323,-0.5791100559556916,0.5791100559556916,-0.052758687070614645,10.0
10,0,1062,1055,34,32e6da4f4ce687f02d2680dfcb117fd8e69c952de8694bfa2c390abdba6eceaf,0.13378481391558583,22.512018978667616,111.96701512956166,10.581446740855508,18.635443823337553,-3.8765751553300625,3.8765751553300625,-0.36635587271468345,10.0
10,0,1064,1055,34,4af28c97286f9c6f1067b0a8688bf77594d68eb98bb55be92ff2c6be2d3a950e,0.11936288537957584,25.630466785035377,137.72056513321644,11.735440559826309,27.884674293518067,2.25420750848269,2.25420750848269,0.19208546087306444,10.0
10,0,1066,1055,34,554c976e8753dbfe8c3e6ea7849a534706f7a06bfe6068b88d99daf566a75146,0.11439363972267946,29.44714709897471,176.35638663049266,13.279924195208821,36.234506467819216,6.7873593688445055,6.7873593688445055,0.5110992554681354,10.0
10,0,1068,1055,34,b7827ea20196cbc7fb83953ceec36fb7cd4d2ccbe2513f20c92fc731447e1481,0.09910487960824621,23.534732526534835,110.18865022883166,10.49707817579881,19.337912975788118,-4.196819550746717,4.196819550746717,-0.3998083543306894,10.0
10,0,1070,1055,34,951f6e5ddc69f445303c4ef4e2c1ef7ef48ea39f73785c6aae6913a8e50a7ac6,0.09670047643867985,27.557033408545763,147.68313057465622,12.152494829237996,29.012230102539064,1.455196693993301,1.455196693993301,0.11974468736182518,10.0
10,0,1072,1071,35,9905a1473279e772ee373238d6ad6d10730df236b52829354d139395b02b8735,0.3704774839723677,23.70526161877641,183.76372074040447,13.55594779941279,26.582589244365693,2.877327625589281,2.877327625589281,0.2122557321822912,10.0
10,0,1074,1071,35,5d02be209465daf1a2aad61705a21d2628ba3591090f66017e74f07994dc76de,0.307865108885069,22.638259735621094,156.109995823586,12.49439857790626,2.8077033894062042,-19.83055634621489,19.83055634621489,-1.5871557340327767,10.0
10,0,1358,1071,35,2a680a69cab145c0fd72863549118548710e691db8435207a93d315f86d4c41e,0.16411510839001642,22.749596113380054,122.8700071404447,11.084674426452258,19.48682941532135,-3.262766698058705,3.262766698058705,-0.2943493487073017,10.0
10,0,1360,1071,35,f7ed50ef83c22ef4ef6cca2729c4624c1a989380e8188c98c11e1d396bb577e1,0.1397864941615381,26.097851747038366,150.2223475125875,12.256522651738848,28.519282431602477,2.421430684564111,2.421430684564111,0.1975626165240742,10.0
10,0,1362,1071,35,c57ea925da81c711bd26569a28da8c3fbebfb02f96f8ae25d9eff8def4b25415,0.09090019649194198,21.781905387433113,92.2988536656086,9.607229239776087,17.726375371217728,-4.055530016215386,4.055530016215386,-0.4221331577500597,10.0
