depth,smac_seed,fit_serial,model_training_rows,selected_proposal_count,selected_proposal_ei_mean,selected_proposal_ei_variance
10,0,209,4936,8,3.567334644018498,0.08227957626940849
10,0,210,4952,8,3.0795471380314354,0.048034662960003666
10,0,211,4969,8,3.1619967093584034,0.10942933829482021
10,0,212,4985,4,3.247417923120268,0.0047554320799137306
15,0,0,2,8,5.733550833633457,0.0
15,0,1,26,8,5.007727537843906,0.006144714727356122
15,0,2,43,8,3.4942598662735116,0.004048011039993759
15,0,3,61,8,3.4005333711666523,0.004294198715283618
15,0,4,85,8,3.3110354324547,0.008769749600186437
15,0,5,183,8,3.6253878491923945,0.0048407575384526134
15,0,6,208,8,1.3433326572311104,0.007793780648636206
15,0,7,228,8,0.9527032069083741,0.0012793148992218263
15,0,8,309,8,0.8376004174140661,0.011765024998476613
15,0,9,346,8,2.344395123919688,0.05790165157230075
15,0,10,363,8,2.747337002469552,0.12553221274546916
15,0,11,388,8,0.9341366862437886,0.003053453087857925
15,0,12,412,8,0.7629892515916443,0.004440277235937826
15,0,13,429,8,0.7222841975443072,0.004238628609461777
15,0,14,460,8,0.6317524023941631,0.000809335047456338
15,0,15,478,8,155.85682804971367,0.04105198588397198
15,0,16,514,8,2.3368570579332775,0.008880950459979806
15,0,17,549,8,1.91102361044571,0.013007354253182078
15,0,18,604,8,2.0389873689248175,0.007160517476579023
15,0,19,645,8,6.964031925007992,0.05178391342467285
15,0,20,664,8,6.7866451993309465,0.013977887041788584
15,0,21,697,8,6.670936624856198,0.018293874337181285
15,0,22,725,8,6.960232602129012,0.05110799789473584
15,0,23,762,8,6.5130533254273075,0.02939450706056893
15,0,24,785,8,93.66913452589937,0.5806439521606299
15,0,25,819,8,13.839893092781416,0.7898683513815627
15,0,26,841,8,9.9838518935176,0.056014879184767594
15,0,27,865,8,9.948700352888821,0.05197762315115989
15,0,28,889,8,10.180585710742154,0.39478234401715223
15,0,29,929,8,99.09443006257735,777.0057299063149
15,0,30,954,8,7.450130619445071,0.0060064451070043915
15,0,31,971,8,7.307185517458541,0.013977185665108832
15,0,32,992,8,7.388107595211157,0.018001673829253006
15,0,33,1012,8,7.208155378716521,0.02039503623296323
15,0,34,1031,8,7.168428126368752,0.036099987631429686
15,0,35,1052,8,6.889923684594715,0.13553158293349207
15,0,36,1077,8,7.208856475936126,0.04696399234334853
15,0,37,1104,8,6.883122678375544,0.02036075564485595
15,0,38,1123,8,7.040771040559681,0.03724136566351831
15,0,39,1447,8,7.75712907194584,0.7517783301134158
15,0,40,1467,8,66.37686138704468,6.061582082285763
15,0,41,1493,8,34.51432598839687,0.82909107088325
15,0,42,1510,8,16.341273788978,0.821656931216106
15,0,43,1527,8,6.948650607993634,0.9395989091831674
15,0,44,1547,8,6.125842458687972,0.8894693102517734
15,0,45,1574,8,5.880271010796119,0.057046020796502075
15,0,46,1598,8,5.797661471582335,0.14005337267832235
15,0,47,1615,8,6.0552051612107,0.03135114811225647
15,0,48,1645,8,5.464952336712188,0.2017845477038353
15,0,49,1663,8,195.62546618919328,4.736933783791997
15,0,50,1690,8,68.69607833983657,8.009745917846367
15,0,51,1710,8,5.706397668709034,0.14040729780381234
15,0,52,1734,8,5.556081341881896,0.03338750328478801
15,0,53,1757,8,5.741232057371531,0.05930273480779206
15,0,54,1773,8,5.614327528263907,0.11106450103162666
15,0,55,1796,8,5.592248135365313,0.03469682046403533
15,0,56,1823,8,5.729221368849074,0.09852273100229683
15,0,57,1843,8,5.512101769486521,0.035247676910083625
15,0,58,1863,8,5.526572473496037,0.0398853732056952
15,0,59,1883,8,5.856798263295874,0.11375461998534925
