depth,smac_seed,proposal_trial,model_training_rows,fit_serial,configuration_fingerprint,expected_improvement,predicted_full_training_par10,prediction_variance,prediction_standard_deviation,actual_full_training_par10,signed_error,absolute_error,standardized_error,average_actual_tree_depth
20,1,966,885,14,c4e21d15ffa6447a65572fa2cb8f007d0159f839e51b6889059cec6eb2d93891,222.59124006824536,450.5358747392736,535933.0175888657,732.0744617788997,329.86398337104106,-120.67189136823254,120.67189136823254,-0.1648355429241537,19.87
20,1,968,885,14,19ace16d6d91939441314b7dedbc955b9da40c20a3c44f73cda17e6e815925cf,222.43895945024934,451.27393669459076,536518.7735455219,732.4744183557005,330.2913725968563,-120.98256409773444,120.98256409773444,-0.16516967837501118,19.87
20,1,977,885,14,6ed4ed9cf8e00a76eb8aa6961cc929e3e131e7ba66465d8b1b0c50bb1d993fa0,221.83343681902883,452.48188905912394,536138.6376241136,732.2148848692667,320.61131947835287,-131.87056958077108,131.87056958077108,-0.18009818197606828,19.87
20,1,979,978,15,351b96960bcc758cf0fce44f05b252e7cbce832677fa1925013c631a9cc72c30,152.29199663101468,689.3069377880468,603075.7997281513,776.5795514486274,367.789732540015,-321.51720524803176,321.51720524803176,-0.4140170889746907,19.94
20,1,981,978,15,752cd59575ebc16182ab123b95d90ca6620fc818ca5dad832fd22e26cd9564ff,152.12120777767478,689.3479764885203,602376.0624929426,776.1288955405169,361.5711464852998,-327.77683000322054,327.77683000322054,-0.4223226733169727,19.94
20,1,983,978,15,9fa45c3ad3f4dcffb4ab942d165b01d342ab5ebbf34a765f1580d78cf3189e8c,151.52789747888568,690.9741386130468,601953.298682846,775.8564936138938,361.5221199729226,-329.45201864012415,329.45201864012415,-0.4246300976428722,19.94
20,1,985,978,15,80a38dbc42413f71b2c5797010e895f47a48b8d084c4deb46d2164561bf91171,151.2857421157908,691.2708700867275,601282.9786183779,775.4243861385698,368.8802377122821,-322.39063237444543,322.39063237444543,-0.41576024450285165,19.94
20,1,987,978,15,f1c2369fae5540972d0cc8f1f5dddbaab83aa4074584127fc703fd034aa442cd,149.72796934180877,695.6440339536521,600279.1300212754,774.7768259449139,377.0500967199152,-318.5939372337369,318.5939372337369,-0.4112073652244068,19.94
20,1,989,978,15,b0dae1d62f81677b82cbc016e38bdf1ba4637c8a48feda41029a438521370359,112.50138699167061,834.982330225383,604256.5041880423,777.3393751689428,2097.6084703850024,1262.6261401596194,1262.6261401596194,1.6242920151641707,19.94
20,1,991,978,15,fb23c2a8065e03518bf081d5ef0b2a0e0a3fddf077d0f4c21768aa0b70c95b53,111.52608361522826,828.1355745568735,591210.8489786749,768.9023663500294,2119.7913081005368,1291.6557335436632,1291.6557335436632,1.6798696298401812,19.94
20,1,993,978,15,02e30ae32e98abbeaa0ee8179b5ede94591ff8d26eb5b450106540ba6548f975,107.49725236032924,541.6596633306208,270137.8267104899,519.7478491638901,303.2941753435617,-238.3654879870591,238.3654879870591,-0.45861755535980336,19.94
20,1,1122,1121,16,324952359cab6c8c1ea06d02cd040a6a99d346714ab91218fadfcef48921b3b0,154.97410929489547,937.3908916579463,978928.9537572971,989.4083857322502,2075.7743502838443,1138.3834586258981,1138.3834586258981,1.1505698506723219,19.97
20,1,1124,1121,16,4e211f60796e29c141b6f3921d34a5352421277810fa442ffb08dbbbc1a4c3ea,154.3832060639121,1554.9865017571044,2097158.8864304186,1448.1570655251517,5332.9667603772095,3777.980258620105,3777.980258620105,2.6088194081697065,19.97
20,1,1126,1121,16,ecae435cdf4f207ab80ef0c399861213e9cf06658a9a932ade1d163d3435a38d,154.13443657369186,1555.881196586442,2096352.1657743466,1447.87850518417,7341.056547900884,5785.175351314441,5785.175351314441,3.9956220985396613,19.97
20,1,1128,1121,16,85dbd81ef8eceb88c943d6996b3157f373f3401fb6ecf32ddbf2599c500b66b2,152.7584001943052,1548.1794612836866,2066201.2086039465,1437.428679484289,2399.9522086711845,851.7727473874979,851.7727473874979,0.5925669631783688,19.97
