depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
30,0,1271,187,dbcbec9283abf67a5c754ba7662f82f387fcdbadd33f17148589af715284fd48,184.6075785241946,179.18769972464617
30,0,1540,194,594f1f7224ac68578cd8afe4fbe2423ed6820dc5fe324e0b32f3ec64ac59d0bb,148.6235368381847,140.8372808227834
30,0,2175,256,26e7609aa3dfe48152f03e5076617124e7a18a2a3c721e5537c3fb33c919ddd5,147.63004444970025,130.37956700939685
30,0,2182,256,26e7609aa3dfe48152f03e5076617124e7a18a2a3c721e5537c3fb33c919ddd5,147.63004444970025,130.37956700939685
30,1,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,2163.561767578125
30,1,7,3,285e57f39ca8e16a1a5cd08c6550db48cc7d2a9502bc0491de575fcb5d3d26b4,1483.5922081070717,1496.0010375976562
30,1,21,7,e16bc25a7a2f2a6b166fd337ceba0856740db18a1dcf86255db2fa72f92810a3,1227.2794597741329,1583.4436525617327
30,1,39,11,a5a57a8a71299149221567249c293c01acef5c7788ca3c4b4a41026bfbf57d77,1227.3439095391168,1158.2786927656693
30,1,89,21,590c4bb15b88633af9783cd3bbb2f6118804804052dda53ded48b72f87005d76,1222.9806151496039,1127.891570318313
30,1,118,23,5f0d0109f6a6f43e7359795ebc5c2c41f29b9d30d94e493e734e4b7220dede18,680.6337747361924,649.0546797876773
30,1,149,26,67512e0aa65b470459ce72afcb29d9408d03bdfe34870415fcf745e9962a5364,627.6822208443074,548.0353839214032
30,1,177,27,f5b6e9046700f101ca4ec724b6633abf9df829ae6530b043816e8c1fa5ef4899,598.1909414329914,503.31524866598625
30,1,216,31,0b9b2ec83f10b2caa15524be71918c878ae2af21f9a244599fe8139f2bac290f,583.188307132143,493.61791186178885
30,1,255,34,a3a8c58f920216469d716de2c7f9441695f88e794a0ce8b2403cd19f3a963a8c,571.7872009778264,472.5297031122095
30,1,291,35,9fa93c187579930a0743fe343db95764139b2b1c2cb893340e113e8e29d2d28d,556.2505472481853,458.07609789712086
30,1,421,63,5a8131303b987347c3dc6956290c0949cc3fc8fc49c5629200aa9e39d1a4c5de,548.6477064055625,534.0473024126084
30,1,518,71,e01684c52a64d7a0ad0f2ddad9cad239ad35ff64f03abd0bc2bac524d31f3bc1,393.1600379076871,342.5094969306194
30,1,665,84,3d99391e568b72f9394194b511618099b019be710e8a280e9e9e95ad5669a4ca,369.872520978523,295.87472178822475
30,1,832,100,0eef300b3a7d067b9d1baa9c86447fe56f2c03d44d722f764dc13469f2e7dc5d,300.3719829096939,270.736545753479
30,1,953,106,075491f333cde4dc4020b7d562a9dadd72409971ab7233e621b72d461bc361bb,270.34995131444447,249.14957706883268
30,1,1080,111,8354936a24f878265c85087a7b89bd9895da0b6d8db0772bffd762faef91912b,264.3722590056333,254.6131770997434
30,1,1218,117,f2179b09059d0beec82702350428363768b081cf2a80951ec38178e0e49cfa21,259.8579189257188,237.31866726712283
30,1,1346,121,f545d41e62727dcbf987ba126c6c446904a154492c4cda1788a6d01c6a3db178,202.53107649918758,194.47938211890292
30,1,1469,122,49faeb07f862844e4d09692aeb346cd413195cfcfe4b2a6191454f0f731e4e42,197.88390354291357,190.02400386724315
30,1,1599,125,ae53b968f44542dc6ed8be79ef69614c09582ffbab0dce59fdbc11931efbbb3f,196.7650726780747,188.1316126308441
30,1,1775,141,2eb623ccb3a3f6cbacaaa8fcbcdf68598144a92bfc974dc8fdba9dab3544967e,174.9392795114806,182.5011094360487
30,1,2182,141,2eb623ccb3a3f6cbacaaa8fcbcdf68598144a92bfc974dc8fdba9dab3544967e,174.9392795114806,182.5011094360487
30,2,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,5179.9140625
30,2,4,2,a6edc96e670f051012b87d9dec4426abd9290b2b10f7d9bc1ace97b075f7005d,265.90898083773527,1038.754379272461
30,2,32,11,a8c8cda01ff1bd1efcadfdba67c2df3fd9424cbd7b16b4e998f720db5cad9fd5,340.0662781821357,225.63055302880028
30,2,232,68,f772f45faacd7f0cf315547d6deab3746a618ef004ee2d68121d56688dd25af5,306.717360013904,266.07934907604664
